ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
50,Vermont,VT,50025,Windham County,50025968300,Census Tract 9683; Windham County; Vermont,30.695912478262,2213,304,1066,126,911,126,229,119,30,28,181,60,106,53,65,55,487,79,396,161,339,115,113,97,2,38,173,398,3,11,34,27,27,25,5,9,0,10,10.3,5.2,2.4,2.2,19.9,6.0,6.0,2.8,2.9,2.5,22.0,3.9,17.9,5.7,15.3,5.0,12.4,10.5,0.1,1.8,7.8,18.0,0.3,1.0,3.2,2.6,2.9,2.7,0.5,1.0,0.0,0.5,0.2199,0.3246,0.1885,0.534,0.2932,1.5602,0.1675,0.5393,0.445,0.5864,0.9791,0.4712,3.021,0.8691,0.6021,0.6021,0.6021,0.2723,0.3613,0.822,0.0524,0.0,1.508,0.1728,6.6913,0.2984,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1141,169,59,0,10,115,97,23,26,0,10,0,10,35,36,0,10,18.6,5.7,0.0,1.0,5.2,4.0,1.0,1.2,0.0,1.0,0.0,1.0,1.6,1.7,0.0,1.0
50,Vermont,VT,50025,Windham County,50025968400,Census Tract 9684; Windham County; Vermont,22.580034924692,3953,469,1932,231,1795,234,751,282,95,62,576,233,68,63,111,151,1102,196,772,165,636,183,194,93,17,44,532,652,121,80,308,141,15,21,121,78,8,4,19.1,6.8,4.4,2.7,32.1,12.3,2.4,2.2,2.8,3.8,27.9,4.7,19.5,4.0,16.1,4.1,10.8,5.0,0.5,1.2,13.5,16.4,6.3,4.1,15.9,6.9,0.8,1.2,6.7,4.2,0.2,0.1,0.6283,0.7068,0.7487,0.1257,0.2723,2.4818,0.4555,0.8743,0.623,0.6806,0.9581,0.7801,3.9161,1.0,0.9005,0.9005,0.9005,0.7016,0.9372,0.4555,0.6859,0.3874,3.1676,0.8325,10.466,0.911,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,3,2660,470,202,0,10,80,61,185,113,0,10,0,10,267,149,0,10,26.2,9.3,0.0,0.6,2.0,1.5,4.7,2.9,0.0,0.6,0.0,0.6,6.8,3.6,0.0,0.6
50,Vermont,VT,50025,Windham County,50025968500,Census Tract 9685; Windham County; Vermont,3.402321943654,5786,458,3036,296,2827,303,2079,523,235,134,1238,300,259,142,319,198,1379,260,985,221,1569,386,271,148,24,67,287,643,478,187,30,46,14,25,494,250,160,13,36.7,8.7,8.4,5.0,43.8,9.5,5.9,3.2,5.6,3.6,23.8,4.8,17.0,3.6,27.6,5.9,9.6,5.1,0.4,1.2,5.0,11.1,15.7,6.0,1.0,1.5,0.5,0.9,17.5,8.2,2.8,0.0,0.9581,0.9267,0.9686,0.5183,0.7958,4.1675,0.9791,0.6859,0.356,0.9738,0.9267,0.7225,3.6649,0.9791,0.267,0.267,0.267,0.9005,0.1728,0.3613,0.9476,0.7696,3.1518,0.8115,11.2512,0.9895,1,1,1,0,0,3,0,0,1,1,0,2,0,0,1,0,0,1,0,2,7,9416,646,249,24,36,176,115,34,46,0,14,0,14,53,60,0,14,22.9,8.3,0.4,0.6,3.0,2.0,0.6,0.8,0.0,0.4,0.0,0.4,0.9,1.0,0.0,0.4
50,Vermont,VT,50025,Windham County,50025968600,Census Tract 9686; Windham County; Vermont,6.073316506048,2423,391,1148,193,1014,198,881,200,92,71,396,139,156,123,77,43,538,180,423,110,688,176,96,51,1,38,273,573,52,41,33,39,0,14,33,32,233,34,38.6,5.8,7.5,5.5,39.1,11.4,8.7,6.3,3.2,1.8,22.2,5.7,17.5,4.8,28.7,6.2,9.5,4.7,0.0,1.6,11.3,23.6,4.5,3.5,2.9,3.4,0.0,1.4,3.3,3.1,9.6,2.1,0.9738,0.8953,0.9058,0.8377,0.3613,3.9739,0.9529,0.5654,0.377,0.9791,0.911,0.0,2.8325,0.7696,0.7958,0.7958,0.7958,0.6126,0.3403,0.0,0.3874,0.9319,2.2722,0.4555,9.8744,0.8586,1,0,1,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,1,1,5,6528,186,100,60,42,47,32,43,36,0,10,0,10,123,109,0,10,18.3,9.5,2.5,1.8,1.9,1.4,1.8,1.5,0.0,0.9,0.0,0.9,5.1,4.6,0.0,0.9
50,Vermont,VT,50025,Windham County,50025968700,Census Tract 9687; Windham County; Vermont,58.993968215378,4861,313,2067,128,1897,138,777,187,83,50,470,98,298,115,218,87,1160,117,734,139,819,191,11,15,14,38,348,440,45,21,144,98,29,28,60,41,55,7,16.4,3.8,2.9,1.7,24.8,4.8,8.2,3.0,4.5,1.8,23.9,2.5,15.1,2.6,17.0,3.9,0.6,0.8,0.3,0.8,7.2,9.0,2.2,1.0,7.0,4.6,1.5,1.5,3.2,2.1,1.1,0.1,0.4607,0.4084,0.4346,0.8063,0.6178,2.7278,0.5654,0.6911,0.1832,0.7749,0.0366,0.6492,2.335,0.4555,0.534,0.534,0.534,0.5288,0.5916,0.5969,0.3613,0.6178,2.6964,0.6649,8.2932,0.6178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2826,419,117,6,10,94,72,46,36,0,10,0,10,184,99,18,29,22.1,5.6,0.1,0.2,1.9,1.5,0.9,0.7,0.0,0.5,0.0,0.5,3.8,2.0,0.4,0.6
50,Vermont,VT,50027,Windsor County,50027965000,Census Tract 9650; Windsor County; Vermont,44.494276332788,3620,27,1471,101,1299,91,248,123,132,76,232,96,0,10,36,43,508,105,871,116,279,106,102,67,0,40,350,204,43,42,0,10,41,41,31,38,0,10,6.9,3.4,6.6,3.7,17.9,7.3,0.0,0.9,1.0,1.2,14.0,2.9,24.1,3.2,7.7,2.9,7.9,5.1,0.0,1.2,9.7,5.6,2.9,2.8,0.0,1.5,3.1,3.1,2.4,3.0,0.0,0.3,0.0785,0.8639,0.0942,0.0,0.0733,1.1099,0.0785,0.1152,0.9476,0.0524,0.8429,0.0,1.9581,0.2775,0.7225,0.7225,0.7225,0.5707,0.0,0.8534,0.2461,0.0,1.6702,0.2147,5.4607,0.1204,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2662,117,67,0,10,78,80,85,64,0,10,0,10,187,160,0,10,9.0,5.0,0.0,0.6,2.2,2.2,2.3,1.8,0.0,0.6,0.0,0.6,5.2,4.4,0.0,0.6
50,Vermont,VT,50027,Windsor County,50027965100,Census Tract 9651; Windsor County; Vermont,40.374318570896,2755,14,1389,151,1035,106,665,241,13,13,214,75,171,115,213,123,597,184,517,192,374,158,0,14,0,40,202,102,66,62,123,63,58,56,30,33,0,10,24.2,8.8,0.9,0.9,20.7,6.9,8.5,5.6,7.7,4.5,21.7,6.7,18.8,7.0,13.6,5.7,0.0,1.4,0.0,1.6,7.3,3.7,4.8,4.4,8.9,4.7,5.6,5.4,2.9,3.1,0.0,0.4,0.8115,0.1099,0.2304,0.8115,0.9267,2.89,0.6335,0.5079,0.5445,0.4398,0.0,0.0,1.4922,0.1047,0.5602,0.5602,0.5602,0.644,0.7435,0.9529,0.3089,0.0,2.6493,0.644,7.5917,0.4607,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2994,107,61,30,45,90,82,0,10,0,10,0,10,82,67,0,10,10.3,5.7,1.1,1.6,3.3,3.0,0.0,0.8,0.0,0.8,0.0,0.8,3.0,2.4,0.0,0.8
50,Vermont,VT,50027,Windsor County,50027965400,Census Tract 9654; Windsor County; Vermont,173.102191131702,4266,349,2598,174,1814,184,428,140,66,37,353,72,121,47,239,80,966,136,882,162,416,92,61,38,33,54,245,486,0,14,170,57,47,40,21,21,0,10,10.0,3.2,2.9,1.6,19.5,3.4,3.8,1.4,5.6,1.8,22.6,3.2,20.7,2.8,9.8,2.1,3.3,2.1,0.8,1.3,5.7,11.4,0.0,0.5,6.5,2.2,2.6,2.2,1.2,1.1,0.0,0.2,0.2042,0.4084,0.1728,0.3037,0.7958,1.8849,0.2827,0.6073,0.7487,0.1466,0.3874,0.8743,2.7643,0.7382,0.3351,0.3351,0.3351,0.0,0.5497,0.7592,0.1047,0.0,1.4136,0.1361,6.3979,0.2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413,218,69,53,43,74,56,47,41,15,14,0,10,56,31,0,10,12.0,3.3,1.2,1.0,1.7,1.3,1.1,0.9,0.4,0.3,0.0,0.5,1.3,0.7,0.0,0.5
50,Vermont,VT,50027,Windsor County,50027965501,Census Tract 9655.01; Windsor County; Vermont,26.835246147694,3303,592,2422,219,1351,207,644,288,13,20,541,198,77,57,248,218,944,273,583,212,659,223,0,14,1,38,338,835,138,116,241,150,0,14,74,84,1,2,19.5,8.0,0.7,1.1,40.0,13.3,3.2,2.3,7.5,6.5,28.6,9.5,17.7,4.5,20.0,7.7,0.0,1.0,0.0,1.2,10.2,25.2,5.7,4.8,10.0,6.0,0.0,1.0,5.5,6.0,0.0,0.1,0.6387,0.0785,0.9267,0.2356,0.911,2.7905,0.6073,0.8901,0.4084,0.8901,0.0,0.0,2.1886,0.3613,0.7644,0.7644,0.7644,0.6754,0.7958,0.0,0.6021,0.0,2.0733,0.356,7.8168,0.5183,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2708,164,101,9,15,261,203,30,39,24,31,0,10,14,22,0,10,12.1,7.6,0.3,0.4,7.9,6.1,0.9,1.2,0.7,0.9,0.0,0.7,0.4,0.7,0.0,0.7
50,Vermont,VT,50027,Windsor County,50027965502,Census Tract 9655.02; Windsor County; Vermont,13.48284207233,2778,450,1466,182,1295,173,536,255,71,73,357,133,58,52,70,59,653,127,439,180,464,162,32,28,7,40,211,624,257,105,28,43,51,77,42,42,76,7,19.8,8.8,4.3,4.3,27.6,9.6,2.6,2.3,2.6,1.9,23.5,5.6,15.8,5.1,17.2,5.0,2.5,2.1,0.3,1.5,7.6,22.4,17.5,6.8,1.9,2.9,3.9,5.9,3.2,3.2,2.7,0.5,0.6492,0.6963,0.5812,0.1571,0.2251,2.3089,0.3979,0.6597,0.2513,0.7906,0.267,0.6492,2.6178,0.6126,0.5864,0.5864,0.5864,0.911,0.2461,0.8953,0.3613,0.7592,3.1729,0.8429,8.686,0.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2166,107,60,50,49,31,58,48,51,0,10,0,10,82,79,0,10,8.3,4.6,1.8,1.7,1.1,2.0,1.7,1.9,0.0,0.8,0.0,0.8,3.0,2.9,0.0,0.8
50,Vermont,VT,50027,Windsor County,50027965600,Census Tract 9656; Windsor County; Vermont,4.792820806108,4606,489,2101,175,1896,162,779,274,119,82,460,157,206,106,342,185,773,167,925,221,615,185,106,74,28,51,566,685,213,99,151,62,80,71,196,106,80,7,17.0,5.7,4.6,3.3,24.3,8.0,6.3,3.1,7.4,3.9,16.8,3.9,20.1,4.0,13.4,4.0,5.6,3.9,0.7,1.2,12.3,14.8,10.1,4.6,7.2,2.9,4.3,3.7,10.3,5.4,1.7,0.2,0.4869,0.7435,0.4084,0.5707,0.8953,3.1048,0.7277,0.2356,0.6806,0.4188,0.6702,0.8377,2.8429,0.7801,0.8586,0.8586,0.8586,0.822,0.6126,0.911,0.8325,0.6754,3.8535,0.9843,10.6598,0.9529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,11249,209,95,59,64,89,84,195,98,0,10,0,10,189,133,34,43,11.0,4.7,1.3,1.4,1.9,1.8,4.2,2.1,0.0,0.5,0.0,0.5,4.1,2.9,0.7,0.9
50,Vermont,VT,50027,Windsor County,50027965700,Census Tract 9657; Windsor County; Vermont,45.230226513294,3452,22,1696,194,1482,155,568,217,96,77,478,154,91,60,103,74,827,256,720,192,430,150,51,40,9,40,102,86,0,14,160,101,0,14,13,22,0,10,16.5,6.3,5.1,4.0,32.3,9.8,3.5,2.2,3.0,2.1,24.0,7.4,20.9,5.6,12.5,4.3,3.4,2.7,0.3,1.2,3.0,2.5,0.0,0.8,9.4,5.7,0.0,0.9,0.9,1.5,0.0,0.3,0.466,0.822,0.7539,0.267,0.3141,2.623,0.5445,0.6963,0.7801,0.3508,0.4084,0.6492,2.8848,0.8115,0.0995,0.0995,0.0995,0.0,0.7801,0.0,0.0785,0.0,0.8586,0.0314,6.4659,0.2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,105,85,3,8,0,10,20,24,5,9,0,10,74,66,0,10,7.1,5.6,0.1,0.2,0.0,0.6,0.6,0.7,0.1,0.3,0.0,0.6,2.1,1.9,0.0,0.6
50,Vermont,VT,50027,Windsor County,50027965800,Census Tract 9658; Windsor County; Vermont,44.05237525785,3020,17,2028,154,1379,103,285,121,14,22,302,82,43,35,28,31,884,174,531,99,245,78,45,32,4,39,89,61,33,26,47,21,37,46,62,39,61,10,9.6,4.1,0.8,1.2,21.9,5.7,1.9,1.5,0.9,1.0,29.3,5.8,17.6,3.3,8.2,2.6,3.3,2.3,0.1,1.3,2.9,2.0,1.6,1.3,2.3,1.0,2.7,3.3,4.5,2.8,2.0,0.3,0.1832,0.1047,0.288,0.0838,0.0628,0.7225,0.0157,0.8953,0.3979,0.0681,0.3874,0.4712,2.2199,0.377,0.0838,0.0838,0.0838,0.466,0.2932,0.7749,0.4869,0.712,2.733,0.6702,5.7592,0.1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3702,79,41,34,29,7,9,0,10,0,10,0,10,48,45,0,10,5.7,2.9,1.1,1.0,0.2,0.3,0.0,0.7,0.0,0.7,0.0,0.7,1.6,1.5,0.0,0.7
50,Vermont,VT,50027,Windsor County,50027965901,Census Tract 9659.01; Windsor County; Vermont,97.657472685294,1542,247,1543,107,716,106,201,73,30,22,189,55,87,44,229,112,336,72,205,117,236,67,9,14,0,40,64,350,8,15,32,20,63,29,41,24,0,10,13.0,4.3,3.5,2.8,26.4,6.6,6.7,3.2,14.9,6.0,21.8,5.4,13.3,6.2,15.3,3.9,1.3,1.9,0.0,2.7,4.2,22.7,0.5,1.0,2.1,1.3,8.8,3.8,5.7,3.4,0.0,0.6,0.3351,0.5497,0.5079,0.644,0.9948,3.0315,0.7016,0.5236,0.1047,0.5864,0.0785,0.0,1.2932,0.0524,0.2094,0.2094,0.2094,0.3246,0.2723,0.9895,0.6178,0.0,2.2042,0.4346,6.7383,0.3141,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,696,119,48,13,16,3,6,21,23,0,10,0,10,27,29,0,10,16.6,6.8,0.8,1.1,0.2,0.4,1.4,1.5,0.0,1.4,0.0,1.4,1.8,1.9,0.0,1.4
50,Vermont,VT,50027,Windsor County,50027965902,Census Tract 9659.02; Windsor County; Vermont,65.814913329126,1686,238,1207,90,685,89,144,47,20,17,150,42,27,14,50,30,429,61,295,121,230,60,14,14,0,40,58,333,58,36,29,22,3,10,2,5,0,10,8.6,2.5,2.5,2.2,21.9,5.4,2.0,1.0,3.0,1.8,25.4,3.7,17.5,5.5,13.6,3.9,2.0,2.0,0.0,2.5,3.4,19.7,4.8,3.0,2.4,1.9,0.4,1.5,0.3,0.7,0.0,0.6,0.1466,0.3403,0.288,0.0995,0.3141,1.1885,0.1099,0.7853,0.377,0.4398,0.1885,0.0,1.7906,0.1832,0.1257,0.1257,0.1257,0.644,0.3089,0.3246,0.0419,0.0,1.3194,0.0942,4.4242,0.0419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,76,27,0,10,2,3,10,10,0,10,0,10,46,34,0,10,11.1,3.9,0.0,1.3,0.1,0.2,0.6,0.6,0.0,1.3,0.0,1.3,2.7,2.0,0.0,1.3
50,Vermont,VT,50027,Windsor County,50027966000,Census Tract 9660; Windsor County; Vermont,19.40833209174,3548,24,1890,151,1694,150,592,240,42,41,580,184,226,107,306,132,1050,211,665,139,745,172,143,93,0,40,262,127,164,101,75,82,0,14,105,75,114,7,17.2,7.0,2.3,2.3,34.2,10.4,8.6,4.1,9.0,3.9,29.6,5.9,18.7,3.9,21.8,5.0,8.4,5.4,0.0,1.2,7.4,3.6,8.7,5.3,4.0,4.3,0.0,0.8,6.2,4.3,3.2,0.2,0.5079,0.3194,0.801,0.822,0.9581,3.4084,0.8377,0.9058,0.5393,0.9319,0.8534,0.0,3.2304,0.9005,0.5707,0.5707,0.5707,0.7801,0.4084,0.0,0.644,0.7853,2.6178,0.5969,9.8273,0.8534,0,0,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,3,3126,342,168,0,10,56,73,14,16,0,10,0,10,161,109,31,39,20.2,9.1,0.0,0.6,1.6,2.0,0.4,0.4,0.0,0.6,0.0,0.6,4.5,3.1,0.9,1.1
50,Vermont,VT,50027,Windsor County,50027966100,Census Tract 9661; Windsor County; Vermont,43.508734761504,2844,15,1470,119,1177,100,350,171,49,35,255,99,138,62,194,133,783,223,454,106,304,104,108,80,10,41,293,101,0,14,184,70,0,14,25,25,11,11,12.4,6.0,3.5,2.4,21.7,8.2,6.5,2.9,6.8,4.7,27.5,7.8,16.0,3.7,10.7,3.7,9.2,6.8,0.4,1.5,10.3,3.6,0.0,1.0,12.5,4.6,0.0,1.2,2.1,2.2,0.4,0.4,0.2932,0.5497,0.2723,0.5969,0.8743,2.5864,0.5236,0.8639,0.2723,0.1885,0.8953,0.7225,2.9425,0.8325,0.7696,0.7696,0.7696,0.0,0.8796,0.0,0.2251,0.4346,1.5393,0.1832,7.8378,0.5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,91,44,12,19,4,6,0,10,0,10,0,10,277,95,0,10,7.7,3.9,0.4,0.7,0.1,0.2,0.0,0.8,0.0,0.8,0.0,0.8,9.7,3.3,0.0,0.8
50,Vermont,VT,50027,Windsor County,50027966200,Census Tract 9662; Windsor County; Vermont,44.154671438342,1727,209,1030,79,601,71,323,135,31,18,109,40,43,24,142,105,316,52,393,96,255,57,9,13,1,38,107,287,0,14,98,47,3,10,10,9,25,6,19.0,7.6,3.7,2.0,18.1,6.3,3.5,1.9,8.3,5.9,18.3,3.2,22.8,3.8,14.9,3.1,1.5,2.2,0.1,2.3,6.2,16.6,0.0,1.4,9.5,4.3,0.5,1.7,1.7,1.5,1.4,0.3,0.6178,0.5864,0.1152,0.267,0.9476,2.534,0.4974,0.3298,0.9058,0.5654,0.1047,0.4712,2.3769,0.4869,0.3874,0.3874,0.3874,0.0,0.7853,0.3613,0.1518,0.644,1.9424,0.2984,7.2407,0.4031,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,875,45,23,7,7,66,52,0,10,0,10,0,10,34,24,0,10,7.5,3.9,0.4,0.4,3.8,2.9,0.0,1.3,0.0,1.3,0.0,1.3,2.0,1.4,0.0,1.3
50,Vermont,VT,50027,Windsor County,50027966300,Census Tract 9663; Windsor County; Vermont,34.750081162068,2003,327,3097,155,833,108,409,251,50,40,290,83,80,38,189,100,516,93,394,189,220,61,79,60,0,40,235,426,305,98,114,57,24,23,45,25,54,8,21.0,12.4,5.3,4.2,34.8,8.9,5.7,2.6,9.7,4.2,25.8,5.1,19.7,7.3,11.3,3.2,9.5,7.1,0.0,2.1,11.7,21.2,9.9,3.1,3.7,1.9,2.8,2.7,5.4,2.9,2.7,0.6,0.6911,0.8325,0.822,0.5079,0.9738,3.8273,0.9372,0.8063,0.6597,0.267,0.911,0.0,2.644,0.644,0.8325,0.8325,0.8325,0.8115,0.3822,0.801,0.5812,0.7592,3.3351,0.8796,10.6389,0.9476,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2841,122,63,1,3,172,135,0,10,4,7,0,10,58,40,0,10,14.6,6.9,0.0,0.1,8.6,6.0,0.0,1.1,0.2,0.3,0.0,1.1,2.9,2.0,0.0,1.1
50,Vermont,VT,50027,Windsor County,50027966501,Census Tract 9665.01; Windsor County; Vermont,55.710742908542,3017,14,1814,153,1258,143,387,205,32,32,354,183,100,78,109,78,928,228,461,130,461,159,7,14,0,40,99,105,23,26,122,77,0,14,79,76,0,10,12.8,6.8,2.0,2.0,28.1,14.2,4.4,3.5,3.6,2.6,30.8,7.6,15.3,4.3,15.3,5.3,0.6,1.1,0.0,1.4,3.3,3.5,1.3,1.4,6.7,4.0,0.0,1.1,6.3,5.9,0.0,0.3,0.3141,0.2356,0.6021,0.3665,0.4503,1.9686,0.3194,0.9424,0.2094,0.5864,0.0366,0.0,1.7748,0.178,0.1204,0.1204,0.1204,0.4293,0.5654,0.0,0.6545,0.0,1.6492,0.2094,5.513,0.1309,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2124,152,93,66,82,0,10,0,10,0,10,0,10,25,40,8,12,12.1,7.1,2.2,2.7,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7,0.8,1.3,0.3,0.4
50,Vermont,VT,50027,Windsor County,50027966502,Census Tract 9665.02; Windsor County; Vermont,64.221131763672,1419,191,953,80,510,65,139,47,33,19,124,34,40,15,60,32,424,93,251,77,130,37,22,13,7,38,102,257,0,14,20,15,3,10,7,5,22,9,9.8,3.1,4.5,2.5,24.3,5.9,3.8,1.4,4.2,2.2,29.9,5.8,17.7,4.2,9.2,2.5,4.4,2.5,0.5,2.8,7.2,18.1,0.0,1.5,2.1,1.5,0.6,2.0,1.4,0.9,1.6,0.6,0.1937,0.7225,0.4084,0.3037,0.5707,2.199,0.3665,0.9162,0.4084,0.1204,0.5393,0.7801,2.7644,0.7435,0.534,0.534,0.534,0.0,0.2723,0.3874,0.1309,0.6597,1.4503,0.1518,6.9477,0.3508,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,405,31,18,0,10,22,14,20,17,0,10,0,10,60,45,0,10,6.1,3.5,0.0,1.6,1.6,0.9,1.4,1.2,0.0,1.6,0.0,1.6,4.2,3.0,0.0,1.6
50,Vermont,VT,50027,Windsor County,50027966600,Census Tract 9666; Windsor County; Vermont,27.072139801998,4697,431,2515,290,2123,258,743,338,34,38,445,198,370,201,116,101,1146,293,631,286,1000,316,62,57,0,40,171,615,188,150,167,108,51,55,235,197,80,14,16.1,7.2,1.5,1.7,21.0,9.0,10.4,5.7,2.5,2.1,24.4,5.8,13.4,6.0,21.7,6.5,2.9,2.7,0.0,0.9,3.6,13.1,7.5,5.9,6.6,4.1,2.4,2.6,11.1,8.8,1.7,0.3,0.4555,0.178,0.2408,0.8901,0.2042,1.9686,0.3194,0.7277,0.1204,0.9215,0.3037,0.0,2.0733,0.3037,0.1623,0.1623,0.1623,0.7382,0.555,0.7225,0.8377,0.6754,3.5288,0.9319,7.733,0.5026,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5826,398,238,0,10,83,82,0,10,0,10,0,10,88,63,0,10,18.7,10.2,0.0,0.5,1.8,1.7,0.0,0.5,0.0,0.5,0.0,0.5,1.9,1.3,0.0,0.5
50,Vermont,VT,50027,Windsor County,50027966700,Census Tract 9667; Windsor County; Vermont,22.139945440338,4400,432,1961,234,1869,238,1280,458,205,126,482,156,252,134,121,104,1038,257,685,207,992,249,50,51,0,40,312,629,89,58,202,182,52,60,188,97,327,25,31.3,10.7,10.9,7.0,25.8,7.7,7.4,4.1,3.0,2.5,23.6,5.3,15.6,4.1,24.4,5.0,2.7,2.7,0.0,0.9,7.1,14.3,4.6,2.9,10.3,8.7,2.8,3.2,10.1,5.2,7.4,0.9,0.911,0.9634,0.4764,0.733,0.3141,3.3979,0.8325,0.6754,0.2304,0.9581,0.2827,0.0,2.1466,0.3298,0.5236,0.5236,0.5236,0.6283,0.822,0.801,0.8168,0.911,3.9791,0.9948,10.0472,0.8796,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,4,2696,349,215,43,41,76,83,74,105,8,13,0,10,104,103,7,12,18.7,10.0,1.0,1.0,1.7,1.9,1.7,2.4,0.2,0.3,0.0,0.5,2.4,2.4,0.2,0.3
50,Vermont,VT,50027,Windsor County,50027966800,Census Tract 9668; Windsor County; Vermont,102.34134824836799,3149,323,2022,151,1519,168,471,142,63,29,372,88,88,31,86,50,928,130,378,85,524,112,42,25,4,39,107,452,37,30,90,38,6,13,50,29,19,3,15.0,4.3,3.6,1.9,24.5,5.1,3.3,1.2,2.7,1.6,29.5,4.9,12.0,2.4,16.6,3.7,2.8,1.6,0.1,1.3,3.4,14.3,1.8,1.5,4.5,1.9,0.4,0.9,3.3,1.9,0.6,0.1,0.4188,0.5654,0.4241,0.2461,0.2461,1.9005,0.288,0.9005,0.0733,0.733,0.2932,0.4712,2.4712,0.534,0.1257,0.1257,0.1257,0.4764,0.4346,0.3246,0.3874,0.4921,2.1151,0.3874,6.6125,0.2723,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2184,269,85,0,10,48,40,17,15,6,7,0,10,36,22,0,10,17.7,5.0,0.0,0.7,1.5,1.3,0.5,0.5,0.2,0.2,0.0,0.7,1.1,0.7,0.0,0.7
